id,rank,enrollment_probability
93512f90e6aeb9ffa1b29620e58dc532,52,0.919272065608094
97e7bd7e8b8854d1ff0cc74eb2ffbc58,53,0.9179814604276065
f82b1c28a27ba8ccbc20cce917079f1d,54,0.9175000080164706
625047c5df9a83b7f7e08a4a831a9964,55,0.915898674883515
8c7b6d73a3b24d6cf38078db4f27600c,56,0.9140151477961213
1f831c65171269c2370a438293b3ea89,57,0.909439606682449
5737453861e53a05cec70e0a5c9f8226,58,0.9091984015118115
3b7e03ad77c0ab20f5a8b75aeb844038,59,0.9072872903934098
776353b851234ae02d1ea1d3dc4cbc1c,60,0.9067863862777262
639537b1eab90f0fa92ad1685c437667,61,0.905509211190996
fd58006168e6ad126fed73b8cbcc81ba,62,0.9049708488874435
24260f047adcf08cd8190317ae7def7a,63,0.904733234090147
54dc3e0b40af5ef04a8371b235451014,64,0.9045240883899174
d895b96ee741ef05e605f5403fb95d06,65,0.9037107579544346
03272354447780bb435b29cb393fed8f,66,0.9025459163219498
e6f3b94271e78eef93db5a9568852c12,67,0.9025179924098227
50809ee5113a24a759b611e5532857a7,68,0.9023686993337396
1e35b7c4cd3aab25556fcfd43c727712,69,0.8976216946436916
dfb459af961f9c9d64506477c965532f,70,0.8971331502389434
ed92acbaccc6b063582f8f6237bdec42,71,0.8970902496656475
e8cf53955c825b54ab97411292573ce0,72,0.8955204659829319
a1b6945e0f7b455ee44cdf5007edaf96,73,0.8947034696336846
afbe83769056c1c07cd23378df753e9e,74,0.8917994716632037
be526187ebbf2bd6de098b3b182d8134,75,0.891471720096023
a9f84933e0b6db441003e2a7582e26d2,76,0.8880697699950426
5d36e86264237a347259662f41ba0843,77,0.8880102958862675
ebad9c1b538cfe6d54ce4507c9020021,78,0.8872795740457368
255259345d9b208eba6eff5fba054e47,79,0.8862514225380023
1f62140b3b1ae111d5b5bbdd54eb2e15,80,0.8861464295215906
71cd59abd4075366394c6249002ff297,81,0.8831131322564242
b06a98a41f1af3b580cf418e2a42dfec,82,0.8810246293699305
f8f8a9c1d7625c47fd9db6a3cdc365a7,83,0.8805475587877476
c612560645ec835c6f633c17d87d6184,84,0.8789947006724338
d010a7133649bbe4ec6a60b1cb1f6c44,85,0.877034987222666
8c286b317b81e0117f7cdba70e6b5244,86,0.8769436932929017
bbb799d46ce7245532f8f50e7488fbdf,87,0.8761191659490388
6f7ec53a9e76e24a2f2f26ab6fe091c1,88,0.8729989673879212
8a18eed61ef2d40d1c81e869fea466ac,89,0.8723514965708364
661e2a5931fd0f2eb08a8aa3d6fd124f,90,0.8713549655101783
4d6fc83f859c8cee9ee473ce26f26580,91,0.8707656167584176
c940f1330d441daa8829191e817ca2a1,92,0.8688819754680507
abd2523eb7c0ae782d88fa1cab7551bd,93,0.8685295867987134
0aa9c707b6fbc823748748e255086df3,94,0.8684871382643411
12277e0f9a1190dfb551a642715dc444,95,0.8681225778031602
49372ddaf76683e3dfd2d17124d0825f,96,0.8679590559297066
dccb8cb58673b3b223a4da7d60c17439,97,0.8674415827381485
b3e2ffd17b6141f61e0df3a533f215aa,98,0.8672560602224197
76f06df76f269ae2b9a350d9d15f4566,99,0.8671481916922024
db11417ca856e3e888a00f6fbd3a4f7a,100,0.8662789934729059
f17ea5ef0e4109ab105b753de4ff067d,101,0.8636115702801475
abfc6833a8ab2f0b64f3c9428d4548a9,102,0.8612987858320135
69ce57ccb1479363c2a1e886b20ff360,103,0.8610118944128681
3d45e0000056173582bf37c3ad90c3f0,104,0.859889183607316
d1b88f1e5448754ee52645bdce6c84e2,105,0.8590879398633651
7f4cf449a4404bae123bbb7d5d4420a4,106,0.857606437123816
1914b59a72b4990fea60902d15d33560,107,0.8573688970581568
782b515284acc8c1351277751d782ec7,108,0.8567465515638668
8cd7ddd9aa0b93fd8310c07f1c22f964,109,0.8541098622060145
6b8eb2d63c836f52c063b285bfd681c4,110,0.8535086072484532
839a775f10b9c4ec421b496a1e57094e,111,0.8534588825832155
54902ae9be83d1c14006c25dfae77a5e,112,0.852906922541882
4002bdd905e2f9862ccceeed85000515,113,0.8527020679714646
3e9c6c86e8baf2ff6f23ea994060d250,114,0.8520861346971919
6b73826329f332c8ecb508ce4fe82d5a,115,0.8509293398326149
9bd6d7e8d4176754086ebb1bc49ac518,116,0.8500002837286185
4e80497472bd75dcb617909ef01dd336,117,0.8491546889288166
21943f5d4f494271362f68d88d7a728e,118,0.8481682650255944
70a380be03804f35e5436af49768fbdf,119,0.8476161815162363
54c1b3cbc4cd0298e5409cff1dd170eb,120,0.8473754980839919
7c2b06f07d0ba8b796b710a70297241e,121,0.8463459568758742
f83360e2f95a4a37b53cd2edafeb6576,122,0.8461968751831105
f489d6e5204410abeafd2b95856be618,123,0.8459866848332365
3819707115caaa484be6a7eb1b1a95ba,124,0.8447097009204181
cbe426f12fde78a7cc04597a13a2a07c,125,0.8444605212909162
364b689c76f51f29200db5b34476d34d,126,0.8439007179789203
37ad319f2e17b1c1f9f26e7a508fdb11,127,0.8423755879123561
b0a9bdfeb1863fd699e5480018134c7a,128,0.8422978531422901
5ff637c638da049db208df748ceba8de,129,0.8420415944106119
d275e0904c6c9f34e545e3f88820b4d9,130,0.841545705886281
764a1d72a5e7cd4b67d41050d2ee2b42,131,0.8412322172940312
d18815859e4e6b6c8d033b4c3a6788b7,132,0.83871171071598
48a70856520cf810d9568dc10a91c673,133,0.837679001685476
ea293a613405e056a4bdbf253d26bbef,134,0.8370816746062932
3c14284005b04caf927887536cbdee44,135,0.8362677747933539
f89670060fa1b0a67cadbc4e5578db13,136,0.8358907796190859
746488cea14fb2ffdf5c4dd53f6d7449,137,0.8351096774504095
c9fb6a1d1973e00ad0b9f9d4c402496f,138,0.8346676636946984
d0d3307af0f7940a0946020f277392f2,139,0.8346595030504346
2f10160fd87facb941859f3ff355e5e1,140,0.8342764774002621
44367f04838156972427433d62ec0321,141,0.8338209539629368
32cc72e583495be36583c86202efc6ab,142,0.8337515889029954
6c54e82a380422a35ee37e9176d221b5,143,0.8327476085942753
f1a55b662f65ea0b550f2d2c1c3a1540,144,0.8326907551898971
a9b6b7c0b99ca73f41da49ac0e367bc5,145,0.8326489766468487
1849e3720fe12e2f2bbc47dd968671af,146,0.8324579853896019
cef23d1b35f30c655b78b66d1558489c,147,0.8324333704246953
b2e3eefe978ae8e6309dd0b406534957,148,0.8324178140276433
2cf4743faee46815368d684902b0dad6,149,0.832053158988586
00b8205a9ad07393b9ab18a16faeb855,150,0.8318304844561002
2924e983589c764116e619211bdf16df,151,0.8306597118226784
39757859676196d2f90cc1d93f5ffd35,152,0.8292926260349924
7ae5310f7c6ba28bb607d8e17bcbeb89,153,0.8291823878013205
1ba77a4afbe2fdfc38fe72a94d9062fe,154,0.8289181985880436
ae6396c5dc2cc1efb1d9b493c96b2c88,155,0.8285303823002511
d6891e2041308972973e137b5545f7b0,156,0.8284308664044996
2d71ef49f88f652af058f62cd4a7568a,157,0.8283122112577188
013d56187ef060abe1a20f1b0ae7377b,158,0.8282899333725201
5aa299035d39698f20f64438f9969810,159,0.82808907354212
0db0cf8b3c62cf263d5f625a1dbab873,160,0.8278714840097732
c8d1a3dbe05da927492267a8b61ed17a,161,0.8276940032171486
499665bc6a4e890439ca648cdfe8c31d,162,0.827140538213239
d6abdac9b2bbba3128cc1ade2e4237cd,163,0.8266964465936025
3357d2006d9e11c2c40839f9ae29a7fc,164,0.8257177242351893
1e13280ad54f97c8226a400e9822443c,165,0.8250967887749854
2e0134ec26e938b7c41c3fcedb20e88f,166,0.8239030983298733
fd20a5d76a64ad4c58bcd2914ff8b5a1,167,0.8230906390736422
e4db7d6d5d3cc7893d9bebab77c266a6,168,0.8226772925158313
a73962ab6fdbe3cc925a3cb248da6a1a,169,0.8222302965090967
cea66a69b92ff68e9b8164efbc333bf3,170,0.8208747631295705
690a6f3e934497951c353e7d302627a8,171,0.8207858077272128
ecd29353d22841d801543ac1cdb75b19,172,0.8207353304101616
2e39ea10034fa0dc012cac853f1986fa,173,0.82072157433472
462476653944a19755196cbe4406bad9,174,0.8206269215819486
827544bd8e1f51dcc53e34969bde51bb,175,0.820590698093234
706bf2aef4d53850f15d9ee8e1638c0e,176,0.8205431532853253
6f8f76e584298475f04e85bcf11128bb,177,0.8187283234543035
7b170ab7702fdbdfb1d1bdf9df6bdea0,178,0.8185434171926936
ebe5cca4fc8a779b64f797f7bfafcfd9,179,0.8185150301106762
e821f8795462568631690322ba6adb24,180,0.8184568226229595
988893eb428f0d3dae252e46abdbdd68,181,0.8184544450663632
3d37367c39cf4f3920133572e237361e,182,0.8179369975519363
1dfd6ffb0cc1b45b8e788aee54fc3551,183,0.8168624254878699
54e6f7cce05a26310450a5c77f41435d,184,0.8166192045977174
8d80ec409153ec08bb13b2589903f371,185,0.8165523037090717
2dddd36aa951727a968ce5ad7de378e4,186,0.8161739309837106
f9bdc2215304be41ec7c5d908ea975f5,187,0.815847003932804
c65f2560341cf73900c5e9c42d1f0cf3,188,0.8155233461684113
36111781fbe35148c3c3394aef9fcaf9,189,0.8150603639069252
4cb683cc5625c8b9f5ab91716e95b31f,190,0.8148507305210699
aa1a51bb2077e2a87476baeb308c5ba9,191,0.8146743122248735
9e6ed6a94e08fd73b097df39bfd9205f,192,0.8145982848592735
44aa45604de9c445d82303ee21318096,193,0.814091730793895
1a0b428d5471d0b0e4cd60cd324c6a46,194,0.8137902559568393
22ae2105db484fb19689020d4417db1a,195,0.8137603800782903
b52c92d5e6edd9792733ccbd229c416d,196,0.8127597158227606
cdcc0f59e4e5a1b1b8ecba133467521b,197,0.8126766708611133
eb79a0a43a2306cfa36718a092590fbd,198,0.8124449933251772
3cffd09446f4b7f45015f4b877a85e2c,199,0.8110293972055945
54aa5296056c6229fbd997b04c0275cd,200,0.810993303431606
4a45bee09ffa70c7497a3206e07cc3b1,201,0.8107976038385445
2f6b38e3a06c80a7bbca1a89ef7897f4,202,0.8107524755468438
0ca5bb3d3c0d63f4a5d0cce5d4bebd0a,203,0.810050862609984
5fd6610283da1ac68423d619d941cadc,204,0.8099276995815116
cc64abb55a8830a5f4e90d2c27ef29df,205,0.8097270244973687
c9fcdee5301675e7d7eeeac4e617d3ab,206,0.8095718388013542
bc27a566d0636296fe6e4b929c251283,207,0.8092066541932332
fd87f9870840a3f00588f884c185def1,208,0.8083564438985498
037f6370411ccc7c88944b05e31f54f6,209,0.8082914610704864
4f14be9d438381e4d735f3f51944588a,210,0.8082600077498859
3f9952ce4a053e5ac6eb2d31a097838b,211,0.808201667734641
01fefcf19c9ad69fe9b9d9ee8b6a0520,212,0.8081417070637428
28377801244be21bba3ae3cf457c1d32,213,0.8080845845348016
66463d4756fced28093c813f71dc372c,214,0.8078686404558737
c2ab7ffcbdce41f88cd893a926a2afc0,215,0.8068241357415534
99e3a9d2e52c00b84ac30c69349bb3e1,216,0.8066320892114943
a3cb55187cd571df6dfb18faff84db38,217,0.8061032670114376
a113a233d2b327fb78a649c88f8d9bfd,218,0.8060982321204959
d94813973b5cacdeb5a97264787b0dcf,219,0.8056896671772761
7e5b9a11e1003e91f0ccea5d61fe177c,220,0.8053700171506866
98283296811c44170c45773defe2d4e8,221,0.8045281271124057
9d64e2128afe51f8f2d6d71455125a8c,222,0.8040399265152687
cc14a8d04401c17ed6822cb5b9db4aea,223,0.8030301661543513
ee696c4d2781dc1c292350501b1ca904,224,0.8029594551100366
913bdbf514bc6d3859fee5c2b1634709,225,0.8028377277709128
9c359272cbc964bf285d9b8b1798167a,226,0.8028007277838896
2b182a2ca241b6e6f73620ec0187ae43,227,0.8021761953466654
9bb29d98d4b137fbaa60e1024ca0d941,228,0.8014190376373964
0c6d6a4e9e20d2899a9fece0e2732243,229,0.8010647050275957
c0a6f8cf43cfbf0601d8136b124f6474,230,0.8006352777473261
bc329188c9280d4932f03636efc48c12,231,0.8005988753900853
7c712b83af3662c3486c499954e338ad,232,0.8005588204522652
b93be16ae6fcc2d8dc8dc64958c2679e,233,0.800517405139983
99c44a19447f9bbe9771d2179c77af3e,234,0.7995325229735462
dd281e077ae9cb050fdd7e73f7cf340a,235,0.7984499361314665
135a3b285c2aad9889164c07709d2e1c,236,0.7976692503850041
a2ba6673302ad28e8da1707ac07c8d8c,237,0.7975564814697318
6ccf2a5bedebfb5dcbc5786d861154e3,238,0.7974117635542939
221dded9b7169b9bf1db9469d15da446,239,0.7973810494968169
6b9d7cf56ec5f1db4f25b50c56b61837,240,0.7972927006061673
8001ce9ad284ed30904edfa6c1ef6762,241,0.7962850548959866
aa79216a5c4b77d01f871efdeb881f1c,242,0.7958715879706478
0cea1012f678a6dfa655b6b940443053,243,0.7957252264990301
f1043ddf05840f5ff7894dea9ff5847a,244,0.7956637824606753
d479681e5bd078a6d5a11345dfad5591,245,0.7952201961537583
01cb5178639c7acbbd6ab766409a3244,246,0.7949156927402826
162c71eba02affbf11914cbbc31a6bf3,247,0.7946479681768263
539ca359d67dd300ef2dc1e82dac3e5d,248,0.794542309900114
bcd58fb30ea2f0b5c877014154922709,249,0.7942974293364812
bbdd135ab23286eb771364c4d41b22fc,250,0.7938448691479623
d90d16c93cecaab794e46d7e7c26ee4d,251,0.7938299963707512
a0a44fcf4f56152b653135c7d765f8fd,252,0.7925405348238181
eeb93c38e97fac2d746deb5e7fb59683,253,0.7918286574908842
40baad7c7397e4154becc71b3a502c89,254,0.7901823101671209
4dc4cb06dea743081e63b5d58d03e051,255,0.7895790655979779
5bff464bd37ff2e2f27e279cddba5f8e,256,0.7891122737961617
8bd86c325023c2b7bfb61cb6f2302fad,257,0.7887905377662834
b913865cee74ee943fe20511b9b984e6,258,0.7886878391709444
6ca9dda39574b97219bbc4f6608692b1,259,0.7884901748052963
1431da1bf16e96632b8b4ca30b805e24,260,0.7880645743367622
e4968cb42e03157650818bd5bcc967eb,261,0.7878084486142473
8c7f36b2bba7c53fc21245a066cb4985,262,0.7872968535194274
b454cca91307d203ed8ff131f321c35c,263,0.7863276317872178
d2cb5f968f66af8f084de8c6d82c8bec,264,0.7861482614445574
3524359ae83060b9003d5eb65e277bc8,265,0.7859183286042007
5288a6f72b485bea6c7cf432db54af7e,266,0.7856272895820572
0b71a6d83f64f2257388c9e880503c82,267,0.7854207598136171
0d2a7c24807dc60e3a057a3d12c60778,268,0.7853108196947345
2644287b2616a579bf9e52b02794309e,269,0.7851643667009626
e7a695c382ef33ff2c51cfd7a7d87c5c,270,0.785042757839682
70cf68b541a7c9b086b410479fa9ae06,271,0.7849536799009685
2117dee0088291f8c3999d9b46cd0eb2,272,0.7846512454584452
617ba8d4506d88b2f48a1f2ed86c5820,273,0.7842364174560327
1467ef0ac580983b8b843097cbb6be78,274,0.7842221389849721
eddffc41d4499ab77bf574fb7a1bdc88,275,0.7839377963517316
220a72b3f977f9dd4371ba3472a456e9,276,0.7835850675144995
60a2c139da4aeaa295693634813c9eb1,277,0.782186772143716
fede111bfa440cc79a29618f95a3ebf2,278,0.7821122636906604
984ab98c07fd11484142549ea74c6b12,279,0.7814799871431914
95f3918744d2c1382b3520e67c23bbaa,280,0.7810692974397592
d9658c57fd3f1168a4356487de2814bb,281,0.7809816421122663
73aaf9edb8f2ea64c73ec1c23123d2d4,282,0.7806053792513569
11bc686ca95493e276bf761c1be5639d,283,0.7801712024230122
c54efede6334f5b3842b00b919cce4fd,284,0.7801358907057041
e6028d94bf1ec916c7eb87f4f2e9fc46,285,0.7798196141541602
7ca718bd6c7bd7904ddb0cd11f6d37ad,286,0.7794840448626345
19d91cb2e0e329ed5ef3efb48cf855d4,287,0.7791553120824837
107b6b40477f8699e7f3434cf4e57638,288,0.7783295088729059
6aac78bb7f595c974f0888a729d387a0,289,0.7779479111399609
47deefa11831a423285785e2194402b4,290,0.7778989112619672
789da2d84585b5497edd9e931b357a72,291,0.7778175695095205
910919a9fabc4a817dc3994a31d39b4e,292,0.7767907267191739
c2af728a6097bfae586dab7e08764cab,293,0.776445663977731
5a9aa31481347f8a252f466133733eba,294,0.7757493835134829
61d800daf9a1a03234aaea37212ea8ad,295,0.7755182592776496
167287bcc59f8ca930a20d6aa2dc7198,296,0.7755147155188608
87b4ff7d2dbaf58f31d0c75b9f03f2d5,297,0.7746808726283034
63dc690c8f22317a35f50881d5dadf78,298,0.774549904117348
fb64fba61b7305d094c8316c92f8997c,299,0.7741621212651625
a190cbbc0240fa9ea64c35fb8f1d1f28,300,0.7737225148160478
771cc60e31979d7e35baa841b2c39d6e,301,0.7736974224966804
8e50a141df8b4b0eb5c8c8aae5b621fa,302,0.7735856690528629
e699e73975003e944e5057f273c5510e,303,0.7719324331530316
99d78df1ca68bf81780ff60045d19aca,304,0.7715433099717666
5c7d8f64f07ed5c943cdc56dcc72b375,305,0.771492980350082
ceca3625944d12decf70af7311f12d00,306,0.7711707893873258
1bf2ae0765b381eb54826837c8628088,307,0.7711578363403898
0655f7784e426987337d6b34d6a5cec5,308,0.7709789217993332
389751aafac32c966d5de73d589a4036,309,0.770469385587349
6c2c99393ca41a46b38f978efe9d0511,310,0.7704628988966558
15e982c12f15a33d17fb4de140d8e983,311,0.7702806812404293
817fdcba08c88d2df457638d0424459e,312,0.7695339406731193
bae8047d9062eda448227de789ac6da1,313,0.7692016463516931
61add207023aa97e3302fb7034136fad,314,0.7691402584532564
4c25aeae29b69ee681adf4650b692082,315,0.7689892372594059
ac40329dfef76c94ffe9f3289ae62b2d,316,0.7678691935527523
97ccf4cbd7c99330ddc698bb65f284a0,317,0.7678359381733588
65085b732c3868e698820d6b3584228b,318,0.7669498372239872
f68f3c615d87f0a4e78a97d5beaf6802,319,0.7667314222460924
cffefc178521bb36d6622f4fa45948dc,320,0.7663681556319005
a2bf024df046a04627d1fcad5c174ed6,321,0.7660810475388145
303f62dd9aae304e4d99e9a1e604992e,322,0.7652039196992534
0bfd93b00a33fc32e9b9738a79d5ddc2,323,0.7647189805113755
27bb5bb991a1c4cb808ea4c9cbaa5b63,324,0.7639146094843287
e3b0c696d474666719d8afdee87d632f,325,0.7627995569398709
4c10230e761149267d788d5d35c4c1ee,326,0.7594802379722677
0396a445b382f0f7a590f0f826de493b,327,0.7592311873455044
1d0a750529b2dff728f74a4e189b5bb2,328,0.75917542022876
1d1aeb66e3c6e423418e9ae902f665fa,329,0.7586192745288357
ea302127fe788ad84308835094eb2bd5,330,0.7583629869022316
d5a843585391db2c55ead629670f9764,331,0.7580413163088477
e2f5f416d16ac3f505a60f448254c01a,332,0.7572945512138101
1a14a95b6da3ed304382bfbfdc096a24,333,0.7571511740647912
441180c0cf306d905c54e07dfcc63142,334,0.7569883923437144
b584e3fbfc77e5bdd92dcc3760f9c0b0,335,0.7566102172790231
a314deccc3b1ec7ac54007bc0d674b61,336,0.7561105230653171
2eb227980f816276ebbf69a3f1aff3dd,337,0.7560682455142014
1d5ce780707206ed53253123a3c4c3ba,338,0.7558273800112593
9a5db46ba965c30d600932ce51d5a326,339,0.7557628487883052
565cea8307c8e5685cabdd60c6eaa915,340,0.7555156614046216
5a879fa9b86ac897e70054fe74762a9f,341,0.75550100599903
da8c9a4a0c269b382668294cf5e79e71,342,0.7552939190560053
09223b3b890072874197b0bc7ce9f8ae,343,0.7536614539257678
4282d30a1ad4f02ff779e3aaca671a24,344,0.7535704374069524
9e668c782997a9528208383d201fc455,345,0.7534698654841668
b4d87a4e89a6b26371866b3ab8ae9fe9,346,0.7531946051806551
8c15da8187c8cbf9f337bfd0007e0306,347,0.7527987244359096
b1bd1637ad388695712e5eaea27df055,348,0.7527094931666697
91844019c670366f96ae6c8db50fc08d,349,0.7524609497880692
3dbf23c6f57b6f262f17fd548d77c38d,350,0.7523511049063443
908a228f7f763b49bd4e9a654ea363d7,351,0.7522095217710169
a0195d17822ee3d0d627b3f543139de0,352,0.7521975793130364
a8340c75c680ca27f8e097cf96b0a8bf,353,0.7521542663639296
27b7a48802f3aec721f8623fb815793b,354,0.7518720330627355
c428fa669da19f5aac47f95a14adb7bc,355,0.7517691871673278
8cb953d4e6dac066bd57fe0c26aa4b4e,356,0.751453798412996
a6fcd3246b4196455046a0158b1b8ed2,357,0.7510319358181011
e2dc635eb2a1a007c5cae04ff28c5b47,358,0.7508937185360219
4a5501603492489e17088287d2713061,359,0.7505277004370315
5c645bcba2a53094cbb6a5cbd40a64e7,360,0.7503098183645759
dbf04a5799af3e4dcb265df0b5646f58,361,0.7498835525153245
c6263738310612cc9ebf572cca105604,362,0.7498054735220998
72fde8fefec52f4f06534e4cb9212cc7,363,0.7496366429401905
eb33a21a36a5b857b485f395ddbf0d84,364,0.7494864098947877
f807ee8cd33209ebfd5ce2d6f2e47e07,365,0.7494124416772823
3bf44584d254f48b945b019133df63b2,366,0.7489350136687064
a27ccebee2b24f18d5c64bc8a04dfb98,367,0.7483517614294476
801efb2f2f8151c0aed65beaffa7bdf7,368,0.7483029856673892
b172148082cec82e525762b97df92cc2,369,0.7471129337964812
ea7383e6baa5ae4d0ac770c54e221393,370,0.7468464158265072
7d38c833380f2161a33dc90858cf4557,371,0.7467316413773599
333c483360aea162305f80718ad90b4b,372,0.7461471728847083
ced7c8e844579c5c49f63ccbe3c8f0d0,373,0.7459528942035445
7876ecf2aec2a6d7af6dc74e9899246c,374,0.7459116933549368
616c5820c70323247168d02b411306da,375,0.7458864600711574
20f810fe2d83ef0fcfd3c4a37f6ae203,376,0.7457165873766012
4fe2ba8c0b4a84f5951b8e7edf2b47e3,377,0.7454722526163398
a640493a7a37dd94e03dc0f39844e4e6,378,0.7452501220373474
2648f09bf21ee51753d1d19e54b06a77,379,0.7452197454153856
8a6e71f77f4f5f8be1760a800a10fac7,380,0.7445270686051626
763d71a5cd5bc25db13720d8b18915f3,381,0.7444902451069598
72af08fc58c3c36c5838a28f27eaaa8d,382,0.7434581010073285
befa0c0ceb5411efe33eb06f141d3101,383,0.7431935099175424
2e80656dbaa9106a5899475ad8ea4853,384,0.7428576487439076
7bd5540e910fbd4c8e7e73ac5656fd36,385,0.7424430266194145
b9fd765a7bfb72f2b16abee69e781405,386,0.7423623509361661
3953c3ba75c3a0f847ba2fe1a6c56a99,387,0.7422885212725459
210c0801c3355cbfe6d972f9b84f747c,388,0.7422754106465926
4edf7bf2717ababa381c09fc598894bb,389,0.7420592946327909
73c90e8781a69ca5d22ca28d8c9ba150,390,0.7420492878831186
050ca592087f8328138db43a5cbd2639,391,0.7418785472444481
623450fc73374034611d3e83457f6ffb,392,0.739755128328702
4057d3dfac49a5920dcf186004a4796d,393,0.7385673630433829
d4e4c859f32c9f54fdf2362ea3aa4558,394,0.7384184249980701
fa163dcbc2e045c078d67fc54093e34f,395,0.7379990266069277
a9c8e315d85045ef77437cd50ab7e9db,396,0.7378054368539158
a701bc6cc8bfd00c951f99202c744ae3,397,0.7373923084972209
7263a685ece68bddcaa46510870998ab,398,0.7372149939501831
eaf8d8662e4900ac8dad322431172e55,399,0.737102848956611
8f5dc4ea1a062d7fe4c86d657a4f2ea0,400,0.7370521588328066
150b1d8e31b673e2f14ff42439c9f70e,401,0.7370265723963961
edfb0d9f12bb5b4d85e6b6e134926f24,402,0.7365111245677408
0b85ea1678076a7774967003e3effd56,403,0.7365098248555596
942f03985d241a368c954ee1949d9f89,404,0.7364441221688368
6b689f4c0d3d6413b1b7f1e0e3f16fb8,405,0.7364073744789017
29f1553420c9a934b9f96845feedd817,406,0.7357457153222094
c978a2dea73d5bbe59e20687c9b4e9f1,407,0.7347981347516609
406e1fb75c0d86ed1615fdb8c5057c5b,408,0.7347667217911391
6a1d4a024f6ae57671ffb6010f46ba44,409,0.7344766701882832
9fd11a40552a029c92d484cc09d8628e,410,0.7342172829117023
2a1b9e61520c824999740f4644bcc0b8,411,0.7340307144190995
ee43d1d1a9e64e75c6de9359efe49894,412,0.7333997958258738
ea947ca2f5892950782b8c4b4121993c,413,0.7333880266114805
c83abb95e3726d1c3fe656e1d0706d06,414,0.7333538233122014
d6aa68698abd6e302d38ea4a53ebbc0d,415,0.7333230821918345
00990a6ce387b99ec46b3a11766f8f58,416,0.7330556085308245
163718c9a00e2c1de5cc44ee8a700433,417,0.7327751227996971
b6d0f70703f36c101d20437d795b341c,418,0.7326662015994994
eebe4fcd790dea4d3fc62d4657863bc8,419,0.732044869109823
0a9ee49be1830c6375db5fc34431ee2d,420,0.7320147765930994
850f512cc20187bf3ed8c21da735f3bb,421,0.7316006910056443
396050548e51f5bd00f3278092831dd5,422,0.731430505716287
8a2475ccbe4c765f57b68ccc4fd07758,423,0.7312295206931944
